date,gdp_growth,gdp_growth_lag1,gdp_growth_lag2,gdp_growth_lag3,gdp_growth_lag4,gdp_growth_diff1,gdp_growth_diff2,gdp_growth_diff3,gdp_growth_diff4,gdp_growth_lag1_diff1,gdp_growth_lag1_diff2,gdp_growth_lag1_diff3,gdp_growth_lag1_diff4,gdp_growth_lag2_diff1,gdp_growth_lag2_diff2,gdp_growth_lag2_diff3,gdp_growth_lag2_diff4,gdp_growth_lag3_diff1,gdp_growth_lag3_diff2,gdp_growth_lag3_diff3,gdp_growth_lag3_diff4,gdp_growth_lag4_diff1,gdp_growth_lag4_diff2,gdp_growth_lag4_diff3,gdp_growth_lag4_diff4,bcc_past_3m,bcc_next_3m,bcc_past_3m_lag1,bcc_past_3m_lag2,bcc_past_3m_lag3,bcc_past_3m_lag4,bcc_past_3m_lag5,bcc_past_3m_lag6,bcc_past_3m_lag7,bcc_past_3m_lag8,bcc_past_3m_lag9,bcc_past_3m_lag10,bcc_past_3m_lag11,bcc_past_3m_lag12,bcc_next_3m_lag1,bcc_next_3m_lag2,bcc_next_3m_lag3,bcc_next_3m_lag4,bcc_next_3m_lag5,bcc_next_3m_lag6,bcc_next_3m_lag7,bcc_next_3m_lag8,bcc_next_3m_lag9,bcc_next_3m_lag10,bcc_next_3m_lag11,bcc_next_3m_lag12,bcc_past_3m_diff1,bcc_past_3m_diff2,bcc_past_3m_diff3,bcc_past_3m_diff4,bcc_past_3m_diff5,bcc_past_3m_diff6,bcc_past_3m_diff7,bcc_past_3m_diff8,bcc_past_3m_diff9,bcc_past_3m_diff10,bcc_past_3m_diff11,bcc_past_3m_diff12,bcc_next_3m_diff1,bcc_next_3m_diff2,bcc_next_3m_diff3,bcc_next_3m_diff4,bcc_next_3m_diff5,bcc_next_3m_diff6,bcc_next_3m_diff7,bcc_next_3m_diff8,bcc_next_3m_diff9,bcc_next_3m_diff10,bcc_next_3m_diff11,bcc_next_3m_diff12,pmi_current,pmi_expectations,lloyds_business_activity,lloyds_optimism,gfK_cc_past,gfK_cc_future,pmi_current_lag1,pmi_current_lag2,pmi_current_lag3,pmi_current_lag4,pmi_expectations_lag1,pmi_expectations_lag2,pmi_expectations_lag3,pmi_expectations_lag4,lloyds_business_activity_lag1,lloyds_business_activity_lag2,lloyds_business_activity_lag3,lloyds_business_activity_lag4,lloyds_optimism_lag1,lloyds_optimism_lag2,lloyds_optimism_lag3,lloyds_optimism_lag4,gfK_cc_past_lag1,gfK_cc_past_lag2,gfK_cc_past_lag3,gfK_cc_past_lag4,gfK_cc_future_lag1,gfK_cc_future_lag2,gfK_cc_future_lag3,gfK_cc_future_lag4,pmi_current_diff1,pmi_current_diff2,pmi_current_diff3,pmi_current_diff4,pmi_expectations_diff1,pmi_expectations_diff2,pmi_expectations_diff3,pmi_expectations_diff4,lloyds_business_activity_diff1,lloyds_business_activity_diff2,lloyds_business_activity_diff3,lloyds_business_activity_diff4,lloyds_optimism_diff1,lloyds_optimism_diff2,lloyds_optimism_diff3,lloyds_optimism_diff4,gfK_cc_past_diff1,gfK_cc_past_diff2,gfK_cc_past_diff3,gfK_cc_past_diff4,gfK_cc_future_diff1,gfK_cc_future_diff2,gfK_cc_future_diff3,gfK_cc_future_diff4
2002-09-30,0.700098144599703,0.900209876427027,0.099941072480858,0.0296405030416835,0.496837230049407,0.7777054695049821,7.0051093831697155,23.61964449844706,1.409109668633494,9.007406605521936,30.370937873795867,1.811880877641773,2.6863709247822074,3.3717738305692944,0.20115455613283964,0.29824021968047315,0.2401882285949903,0.05965837753087859,0.08845202396927017,0.07123497620670383,0.08827986933377277,1.4826421305790336,1.1940481648169747,1.4797564564688335,0.6825807485723263,14.5313308125359,49.7840707643669,21.7226381451766,20.7088017428701,9.51648355536973,14.7629450072211,18.1176509152735,24.1532652204613,28.5379922925462,24.5266649166857,27.1884147079466,23.0019493496769,27.8274481015089,22.7006397011735,53.0566368793025,54.8407076436695,40.113273758605,40.5451322298711,45.3292029942381,52.3522122931008,51.4884953505686,50.7044245862017,53.1929199367703,54.4884953505686,57.3522122931008,54.7840707643669,0.6689487121877279,0.7016982920095287,1.5269643170177618,0.9843111117346905,0.8020538026972212,0.6016300769233374,0.5091924709900254,0.5924707195983304,0.5344677491729115,0.6317434488542606,0.5221941573488358,0.6401286925753334,0.9383193826932473,0.9077940986436869,1.2410872038008953,1.2278680084730156,1.0982780961468717,0.9509449282800922,0.9668969820423607,0.9818486487255147,0.935915359103139,0.9136620573584511,0.8680409834923786,0.9087325945254119,54.9641157570806,68.4788653780049,51.0,11.0,-19.0,-8.0,54.8607836825224,53.250510323341,54.4977641672013,56.7530178106004,68.3740401733197,67.9291193209516,68.615959194905,71.395133936045,59.0,56.0,54.0,60.0,18.0,1.0,15.0,48.0,-22.0,-17.0,-10.0,-10.0,-7.0,-11.0,-4.0,-2.0,1.0018835326005582,1.032180075333259,1.0085572609630098,0.9684791730460954,1.0015331140944645,1.0080929366161198,0.9980020126730185,0.9591531187454251,0.864406779661017,0.9107142857142857,0.9444444444444444,0.85,0.6111111111111112,11.0,0.7333333333333333,0.22916666666666666,0.8636363636363636,1.1176470588235294,1.9,1.9,1.1428571428571428,0.7272727272727273,2.0,4.0
2002-12-31,0.400031447558891,0.700098144599703,0.900209876427027,0.099941072480858,0.0296405030416835,0.5713933834057195,0.4443757595135854,4.002673151576497,13.496108584807955,0.7777054695049821,7.0051093831697155,23.61964449844706,1.409109668633494,9.007406605521936,30.370937873795867,1.811880877641773,2.6863709247822074,3.3717738305692944,0.20115455613283964,0.29824021968047315,0.2401882285949903,0.05965837753087859,0.08845202396927017,0.07123497620670383,0.08827986933377277,22.5918029733322,46.8407076436695,14.5313308125359,21.7226381451766,20.7088017428701,9.51648355536973,14.7629450072211,18.1176509152735,24.1532652204613,28.5379922925462,24.5266649166857,27.1884147079466,23.0019493496769,27.8274481015089,49.7840707643669,53.0566368793025,54.8407076436695,40.113273758605,40.5451322298711,45.3292029942381,52.3522122931008,51.4884953505686,50.7044245862017,53.1929199367703,54.4884953505686,57.3522122931008,1.5546960746253664,1.0400119369639544,1.0909275801585383,2.3739654297605175,1.530304621624054,1.2469498986917178,0.9353519189692698,0.7916395358769833,0.9211119020899904,0.8309349116529804,0.9821690601040098,0.8118532066225359,0.94087741167996,0.8828435121175603,0.8541229618702144,1.1677109159813053,1.155273273696718,1.033345052407463,0.8947226027703583,0.9097315298251811,0.9237992152743285,0.8805816206244818,0.8596439916776065,0.816720153780436,52.1723242884405,66.9230939835427,40.0,-22.0,-28.0,-22.0,53.5588432893302,54.4075533842521,54.9641157570806,54.8607836825224,66.0394812315123,67.3309559151943,68.4788653780049,68.3740401733197,54.0,52.0,51.0,59.0,12.0,10.0,11.0,18.0,-21.0,-23.0,-19.0,-22.0,-10.0,-11.0,-8.0,-7.0,0.9741122302922117,0.9589169341979901,0.9492070157013223,0.9509948780600742,1.0133800680373724,0.9939424306976228,0.977280999241528,0.9787792825157176,0.7407407407407407,0.7692307692307693,0.7843137254901961,0.6779661016949152,-1.8333333333333333,-2.2,-2.0,-1.2222222222222223,1.3333333333333333,1.2173913043478262,1.4736842105263157,1.2727272727272727,2.2,2.0,2.75,3.142857142857143
2003-03-31,0.199861245755817,0.400031447558891,0.700098144599703,0.900209876427027,0.099941072480858,0.49961383530077164,0.2854760397488158,0.22201627752527575,1.9997908847145602,0.5713933834057195,0.4443757595135854,4.002673151576497,13.496108584807955,0.7777054695049821,7.0051093831697155,23.61964449844706,1.409109668633494,9.007406605521936,30.370937873795867,1.811880877641773,2.6863709247822074,3.3717738305692944,0.20115455613283964,0.29824021968047315,0.2401882285949903,9.68138446435009,37.3522122931008,22.5918029733322,14.5313308125359,21.7226381451766,20.7088017428701,9.51648355536973,14.7629450072211,18.1176509152735,24.1532652204613,28.5379922925462,24.5266649166857,27.1884147079466,23.0019493496769,46.8407076436695,49.7840707643669,53.0566368793025,54.8407076436695,40.113273758605,40.5451322298711,45.3292029942381,52.3522122931008,51.4884953505686,50.7044245862017,53.1929199367703,54.4884953505686,0.4285352734254182,0.6662421074330057,0.44568179977254707,0.46750094885056903,1.0173279245449138,0.655789509451845,0.5343620157836528,0.40083129034448567,0.3392454649614142,0.39472894081754106,0.3560849195639357,0.42089408672165785,0.7974305720837874,0.7502844126566636,0.7040064069283662,0.681103762114064,0.9311683837594557,0.9212502275570836,0.8240209363012344,0.7134791569834621,0.7254477342711533,0.7366657367267616,0.7022027055010491,0.6855064000718644,48.3680530621977,63.7319072623798,27.0,-12.0,-36.0,-34.0,50.3683236068759,51.620791147963,52.1723242884405,53.5588432893302,67.0812987809182,65.4053806086132,66.9230939835427,66.0394812315123,39.0,38.0,40.0,54.0,-14.0,-15.0,-22.0,12.0,-37.0,-29.0,-28.0,-21.0,-33.0,-28.0,-22.0,-10.0,0.9602871328359014,0.936987829643257,0.9270825810786105,0.9030824807195456,0.9500696680087064,0.9744138275679872,0.9523156128742695,0.965057660567579,0.6923076923076923,0.7105263157894737,0.675,0.5,0.8571428571428571,0.8,0.5454545454545454,-1.0,0.972972972972973,1.2413793103448276,1.2857142857142858,1.7142857142857142,1.0303030303030303,1.2142857142857142,1.5454545454545454,3.4
2003-06-30,0.299833578610031,0.199861245755817,0.400031447558891,0.700098144599703,0.900209876427027,1.500208694667882,0.7495250196945847,0.4282736369505274,0.33307074990121616,0.49961383530077164,0.2854760397488158,0.22201627752527575,1.9997908847145602,0.5713933834057195,0.4443757595135854,4.002673151576497,13.496108584807955,0.7777054695049821,7.0051093831697155,23.61964449844706,1.409109668633494,9.007406605521936,30.370937873795867,1.811880877641773,2.6863709247822074,10.1844211495263,40.0,9.68138446435009,22.5918029733322,14.5313308125359,21.7226381451766,20.7088017428701,9.51648355536973,14.7629450072211,18.1176509152735,24.1532652204613,28.5379922925462,24.5266649166857,27.1884147079466,37.3522122931008,46.8407076436695,49.7840707643669,53.0566368793025,54.8407076436695,40.113273758605,40.5451322298711,45.3292029942381,52.3522122931008,51.4884953505686,50.7044245862017,53.1929199367703,1.051959168342973,0.4508016098382314,0.7008594932502944,0.46883905543432797,0.49179190935239536,1.0701874374363503,0.689863786971009,0.562127021717846,0.42165815083662583,0.3568723771849344,0.4152387283033231,0.37458679584395216,1.070887038393393,0.8539580636631562,0.8034698526226208,0.7539113361254919,0.729385190648928,0.9971761527297258,0.9865549278078447,0.8824333400497796,0.7640555813774345,0.7768725756628324,0.7888857890892087,0.7519797756458464,53.7233670083991,68.4063827100484,45.0,24.0,-28.0,-9.0,51.3501232869776,50.3359978044594,48.3680530621977,50.3683236068759,68.2793748904246,67.145511254088,63.7319072623798,67.0812987809182,57.0,41.0,27.0,39.0,32.0,6.0,-12.0,-14.0,-30.0,-28.0,-36.0,-37.0,-8.0,-19.0,-34.0,-33.0,1.0462169040599627,1.0672951635348251,1.1107200643225161,1.0666101859515769,1.0018601198360064,1.0187781942889538,1.0733459211949223,1.019753403008159,0.7894736842105263,1.0975609756097562,1.6666666666666667,1.1538461538461537,0.75,4.0,-2.0,-1.7142857142857142,0.9333333333333333,1.0,0.7777777777777778,0.7567567567567568,1.125,0.47368421052631576,0.2647058823529412,0.2727272727272727
2003-09-30,0.600192762639096,0.299833578610031,0.199861245755817,0.400031447558891,0.700098144599703,2.0017529905138396,3.0030472409462967,1.5003639496385797,0.8572980335239567,1.500208694667882,0.7495250196945847,0.4282736369505274,0.33307074990121616,0.49961383530077164,0.2854760397488158,0.22201627752527575,1.9997908847145602,0.5713933834057195,0.4443757595135854,4.002673151576497,13.496108584807955,0.7777054695049821,7.0051093831697155,23.61964449844706,1.409109668633494,18.2633932183793,51.568141528733904,10.1844211495263,9.68138446435009,22.5918029733322,14.5313308125359,21.7226381451766,20.7088017428701,9.51648355536973,14.7629450072211,18.1176509152735,24.1532652204613,28.5379922925462,24.5266649166857,40.0,37.3522122931008,46.8407076436695,49.7840707643669,53.0566368793025,54.8407076436695,40.113273758605,40.5451322298711,45.3292029942381,52.3522122931008,51.4884953505686,50.7044245862017,1.79326767326671,1.8864443701859863,0.8084079539794925,1.2568286727478408,0.8407539220752794,0.8819145330157627,1.9191325358907467,1.2371104281324627,1.008044216316307,0.7561459310647395,0.6399676974875871,0.7446341881547277,1.2892035382183475,1.3805913589289296,1.1009257571646298,1.035836176852857,0.9719451620359061,0.940325968508662,1.285563024326122,1.2718701035766198,1.1376361842340101,0.9850231589072651,1.0015468732893245,1.017034350543981,57.726662678845,71.8445417340159,53.0,40.0,-28.0,-15.0,56.9476943382814,55.7541169197014,53.7233670083991,51.3501232869776,70.4298506673193,69.6203159418363,68.4063827100484,68.2793748904246,55.0,51.0,45.0,57.0,23.0,38.0,24.0,32.0,-29.0,-27.0,-28.0,-30.0,-15.0,-13.0,-9.0,-8.0,1.0136786633702213,1.0353793740825366,1.0745168423606068,1.124177684174801,1.0200865265692385,1.03194794166171,1.0502607927470846,1.0522144036806533,0.9636363636363636,1.0392156862745099,1.1777777777777778,0.9298245614035088,1.7391304347826086,1.0526315789473684,1.6666666666666667,1.25,0.9655172413793104,1.037037037037037,1.0,0.9333333333333333,1.0,1.1538461538461537,1.6666666666666667,1.875
2003-12-31,0.900025286048423,0.600192762639096,0.299833578610031,0.199861245755817,0.400031447558891,1.4995603780541091,3.001749471225877,4.503250655947778,2.249886331538785,2.0017529905138396,3.0030472409462967,1.5003639496385797,0.8572980335239567,1.500208694667882,0.7495250196945847,0.4282736369505274,0.33307074990121616,0.49961383530077164,0.2854760397488158,0.22201627752527575,1.9997908847145602,0.5713933834057195,0.4443757595135854,4.002673151576497,13.496108584807955,24.812860532418,52.704424586201704,18.2633932183793,10.1844211495263,9.68138446435009,22.5918029733322,14.5313308125359,21.7226381451766,20.7088017428701,9.51648355536973,14.7629450072211,18.1176509152735,24.1532652204613,28.5379922925462,51.568141528733904,40.0,37.3522122931008,46.8407076436695,49.7840707643669,53.0566368793025,54.8407076436695,40.113273758605,40.5451322298711,45.3292029942381,52.3522122931008,51.4884953505686,1.3586117451300161,2.4363545230621284,2.562945477869077,1.098312541133064,1.707542196411386,1.1422581532956009,1.1981794427560686,2.6073560037223205,1.6807527576835866,1.3695407118977174,1.0273087429768264,0.8694676303104489,1.0220345939136601,1.3176106146550426,1.4110121288836368,1.1251842091528412,1.058660406370888,0.9933615789877138,0.9610456693712195,1.3138898835175647,1.2998952448198553,1.1627035355750923,1.0067277442093372,1.0236155519277508,58.2463384649198,75.003468392801,62.0,25.0,-22.0,-16.0,59.0321920426574,59.0191214333583,57.726662678845,56.9476943382814,74.2450343605356,72.0097593831744,71.8445417340159,70.4298506673193,38.0,53.0,53.0,55.0,9.0,21.0,40.0,23.0,-24.0,-25.0,-28.0,-29.0,-18.0,-13.0,-15.0,-15.0,0.9866877113902576,0.986906227174,1.0090023528463086,1.0228041563706545,1.010215282931683,1.0415736566164127,1.0439689165320327,1.0649386259114126,1.631578947368421,1.169811320754717,1.169811320754717,1.1272727272727272,2.7777777777777777,1.1904761904761905,0.625,1.0869565217391304,0.9166666666666666,0.88,0.7857142857142857,0.7586206896551724,0.8888888888888888,1.2307692307692308,1.0666666666666667,1.0666666666666667
2004-03-31,0.599962428967271,0.900025286048423,0.600192762639096,0.299833578610031,0.199861245755817,0.6666061923675686,0.9996162338399214,2.0009847854552443,3.001894773038104,1.4995603780541091,3.001749471225877,4.503250655947778,2.249886331538785,2.0017529905138396,3.0030472409462967,1.5003639496385797,0.8572980335239567,1.500208694667882,0.7495250196945847,0.4282736369505274,0.33307074990121616,0.49961383530077164,0.2854760397488158,0.22201627752527575,1.9997908847145602,26.646657427322,54.0003610426885,24.812860532418,18.2633932183793,10.1844211495263,9.68138446435009,22.5918029733322,14.5313308125359,21.7226381451766,20.7088017428701,9.51648355536973,14.7629450072211,18.1176509152735,24.1532652204613,52.704424586201704,51.568141528733904,40.0,37.3522122931008,46.8407076436695,49.7840707643669,53.0566368793025,54.8407076436695,40.113273758605,40.5451322298711,45.3292029942381,52.3522122931008,1.0739050982255007,1.4590200796041688,2.616413543401178,2.752360215157594,1.1794834373678023,1.8337382701613565,1.2266768543137914,1.2867310121647315,2.8000529052862677,1.804968955332973,1.4707567527343401,1.1032320965344444,1.0245887601783263,1.0471651574373562,1.3500090260672126,1.4457071677294662,1.1528510938281402,1.0846915532134311,1.0177871086238064,0.9846765908558075,1.3461968067641072,1.3318580572516776,1.1912929739698404,1.0314819312765682,58.2430127282222,73.2675638339242,60.0,30.0,-20.0,-12.0,58.4436363157041,59.2601376643235,58.2463384649198,59.0321920426574,73.3550397631517,76.2719922852071,75.003468392801,74.2450343605356,55.0,53.0,62.0,38.0,23.0,48.0,25.0,9.0,-21.0,-22.0,-22.0,-24.0,-11.0,-9.0,-16.0,-18.0,0.9965672295543323,0.9828362711227104,0.9999429022186587,0.9866313737110604,0.9988074993959524,0.9606090209359116,0.9768556761963902,0.9868345333121569,1.0909090909090908,1.1320754716981132,0.967741935483871,1.5789473684210527,1.3043478260869565,0.625,1.2,3.3333333333333335,0.9523809523809523,0.9090909090909091,0.9090909090909091,0.8333333333333334,1.0909090909090908,1.3333333333333333,0.75,0.6666666666666666
2004-06-30,0.900000756939234,0.599962428967271,0.900025286048423,0.600192762639096,0.299833578610031,1.5000951951081767,0.9999727461999465,1.4995195093353975,3.0016676621459775,0.6666061923675686,0.9996162338399214,2.0009847854552443,3.001894773038104,1.4995603780541091,3.001749471225877,4.503250655947778,2.249886331538785,2.0017529905138396,3.0030472409462967,1.5003639496385797,0.8572980335239567,1.500208694667882,0.7495250196945847,0.4282736369505274,0.33307074990121616,31.4701770779091,50.8578649425198,26.646657427322,24.812860532418,18.2633932183793,10.1844211495263,9.68138446435009,22.5918029733322,14.5313308125359,21.7226381451766,20.7088017428701,9.51648355536973,14.7629450072211,18.1176509152735,54.0003610426885,52.704424586201704,51.568141528733904,40.0,37.3522122931008,46.8407076436695,49.7840707643669,53.0566368793025,54.8407076436695,40.113273758605,40.5451322298711,45.3292029942381,1.181017812974971,1.2683010504489522,1.7231287035006837,3.0900310008657534,3.2505864418247423,1.3929909496403232,2.165677561394472,1.448727215708691,1.5196522458738622,3.3069123584154014,2.131700488115066,1.7369899235324808,0.9418060168582115,0.9649638591412428,0.9862264459187784,1.2714466235629949,1.3615757091826548,1.085762096708913,1.0215690312516883,0.9585580227826229,0.9273743379274308,1.2678562524857473,1.2543519319207184,1.1219668907257085,56.9236532798671,72.6025583600848,60.0,38.0,-19.0,-14.0,57.1102485093838,58.3438511734992,58.2430127282222,58.4436363157041,72.488386019223,73.1321441245392,73.2675638339242,73.3550397631517,67.0,56.0,60.0,55.0,29.0,28.0,30.0,23.0,-18.0,-18.0,-20.0,-21.0,-14.0,-12.0,-12.0,-11.0,0.996732719006011,0.9756581393742966,0.9773473351299393,0.9739923260827532,1.0015750432190824,0.9927585089867932,0.9909236033103711,0.9897419263148585,0.8955223880597015,1.0714285714285714,1.0,1.0909090909090908,1.3103448275862069,1.3571428571428572,1.2666666666666666,1.6521739130434783,1.0555555555555556,1.0555555555555556,0.95,0.9047619047619048,1.0,1.1666666666666667,1.1666666666666667,1.2727272727272727
2004-09-30,0.400075060987048,0.900000756939234,0.599962428967271,0.900025286048423,0.600192762639096,0.44452747167418233,0.6668335243520269,0.44451535661135105,0.6665776162109747,1.5000951951081767,0.9999727461999465,1.4995195093353975,3.0016676621459775,0.6666061923675686,0.9996162338399214,2.0009847854552443,3.001894773038104,1.4995603780541091,3.001749471225877,4.503250655947778,2.249886331538785,2.0017529905138396,3.0030472409462967,1.5003639496385797,0.8572980335239567,25.740633206048,40.1553186664294,31.4701770779091,26.646657427322,24.812860532418,18.2633932183793,10.1844211495263,9.68138446435009,22.5918029733322,14.5313308125359,21.7226381451766,20.7088017428701,9.51648355536973,14.7629450072211,50.8578649425198,54.0003610426885,52.704424586201704,51.568141528733904,40.0,37.3522122931008,46.8407076436695,49.7840707643669,53.0566368793025,54.8407076436695,40.113273758605,40.5451322298711,0.8179373488214965,0.9659985788557098,1.0373907987117352,1.4094113234195718,2.5274517646243697,2.6587760563412313,1.1393793242811447,1.771388562969198,1.184968097982315,1.2429803291206998,2.7048471272273362,1.7435974457303274,0.7895596622432627,0.743612040569242,0.761896538700515,0.778684619535004,1.003882966660735,1.0750452570608877,0.857273954354026,0.8065896992732602,0.7568387487088174,0.7322173690270517,1.0010481544856553,0.9903856877015064,54.2566337342636,69.469096367552,52.0,13.0,-26.0,-17.0,55.914377391714,57.0393520706724,56.9236532798671,57.1102485093838,70.9392522301935,71.3006539890801,72.6025583600848,72.488386019223,57.0,53.0,60.0,67.0,20.0,0.0,38.0,29.0,-24.0,-18.0,-19.0,-18.0,-17.0,-14.0,-14.0,-14.0,0.9703521037918942,0.951214061250889,0.9531474283196301,0.9500332278426118,0.9792758477651986,0.9743121904350469,0.956840887383171,0.9583479531345845,0.9122807017543859,0.9811320754716981,0.8666666666666667,0.7761194029850746,0.65,inf,0.34210526315789475,0.4482758620689655,1.0833333333333333,1.4444444444444444,1.368421052631579,1.4444444444444444,1.0,1.2142857142857142,1.2142857142857142,1.2142857142857142
2004-12-31,0.744330514183078,0.400075060987048,0.900000756939234,0.599962428967271,0.900025286048423,1.8604771623272338,0.8270332090768826,1.2406285431311275,0.8270106692791648,0.44452747167418233,0.6668335243520269,0.44451535661135105,0.6665776162109747,1.5000951951081767,0.9999727461999465,1.4995195093353975,3.0016676621459775,0.6666061923675686,0.9996162338399214,2.0009847854552443,3.001894773038104,1.4995603780541091,3.001749471225877,4.503250655947778,2.249886331538785,25.0011843542652,54.0003610426885,25.740633206048,31.4701770779091,26.646657427322,24.812860532418,18.2633932183793,10.1844211495263,9.68138446435009,22.5918029733322,14.5313308125359,21.7226381451766,20.7088017428701,9.51648355536973,40.1553186664294,50.8578649425198,54.0003610426885,52.704424586201704,51.568141528733904,40.0,37.3522122931008,46.8407076436695,49.7840707643669,53.0566368793025,54.8407076436695,40.113273758605,0.9712730900648916,0.7944405362693401,0.9382484246834792,1.007589766669633,1.3689232912701759,2.454845885416675,2.5823976360330945,1.1066484770505958,1.720502043260701,1.1509276261556005,1.207273345154938,2.62714522741524,1.3447872619632282,1.0617897763447286,1.0,1.0245887601783263,1.0471651574373562,1.3500090260672126,1.4457071677294662,1.1528510938281402,1.0846915532134311,1.0177871086238064,0.9846765908558075,1.3461968067641072,54.8588901154908,69.8850011356666,69.0,24.0,-20.0,-10.0,56.9831596681636,55.4075782559032,54.2566337342636,55.914377391714,70.2160948275633,69.7080571201515,69.469096367552,70.9392522301935,60.0,53.0,52.0,57.0,5.0,20.0,13.0,20.0,-23.0,-25.0,-26.0,-24.0,-12.0,-16.0,-17.0,-17.0,0.9627210992678662,0.990097236557096,1.011100142780271,0.9811231506911207,0.9952846467364812,1.0025383581586575,1.0059869033838313,0.9851386776518883,1.15,1.3018867924528301,1.3269230769230769,1.2105263157894737,4.8,1.2,1.8461538461538463,1.2,0.8695652173913043,0.8,0.7692307692307693,0.8333333333333334,0.8333333333333334,0.625,0.5882352941176471,0.5882352941176471
